121000	12209	-4357	19051
122000	12218	-4338	19066
123000	12222	-4317	19086
124000	12225	-4330	19074
125000	12236	-4419	18998
126000	12232	-4335	19071
127000	12244	-4358	19053
128000	12256	-4415	19006
129000	12260	-4380	19035
130000	12263	-4406	19011
131000	12265	-4341	19068
132000	12268	-4342	19067
133000	12277	-4361	19052
134000	12283	-4398	19022
135000	12286	-4376	19038
136000	12294	-4403	19017
137000	12302	-4346	19066
138000	12309	-4325	19084
139000	12314	-4370	19045
140000	12316	-4363	19050
141000	12315	-4368	19046
142000	12328	-4384	19034
143000	12332	-4383	19033
144000	12335	-4340	19072
145000	12343	-4389	19030
146000	12357	-4361	19057
147000	12356	-4319	19094
148000	12363	-4370	19048
149000	12372	-4325	19089
150000	12371	-4354	19062
151000	12381	-4337	19078
152000	12384	-4392	19033
153000	12386	-4334	19081
154000	12396	-4389	19037
155000	12408	-4374	19050
156000	12412	-4371	19052
157000	12414	-4370	19052
158000	12419	-4381	19045
159000	12422	-4359	19062
160000	12429	-4343	19077
161000	12437	-4366	19059
162000	12438	-4371	19054
163000	12453	-4341	19081
164000	12460	-4392	19039
165000	12463	-4373	19053
166000	12463	-4379	19048
167000	12473	-4311	19108
168000	12479	-4353	19071
169000	12483	-4348	19076
170000	12486	-4345	19077
171000	12489	-4364	19062
172000	12511	-4310	19110
173000	12513	-4339	19088
174000	12511	-4375	19055
175000	12515	-4376	19054
176000	12524	-4342	19084
177000	12524	-4379	19052
178000	12531	-4350	19077
179000	12542	-4336	19088
180000	12544	-4365	19068
181000	12558	-4358	19072
182000	12569	-4352	19079
183000	12565	-4366	19067
184000	12574	-4342	19086
185000	12575	-4372	19060
186000	12580	-4371	19061
187000	12585	-4368	19065
188000	12590	-4354	19077
189000	12598	-4377	19057
190000	12609	-4371	19065
191000	12617	-4335	19097
192000	12620	-4358	19075
193000	12624	-4348	19084
194000	12624	-4388	19050
195000	12636	-4351	19083
196000	12639	-4355	19079
197000	12643	-4350	19083
198000	12656	-4336	19098
199000	12662	-4365	19075
200000	12673	-4364	19077
201000	12672	-4375	19065
202000	12676	-4391	19052
203000	12687	-4352	19086
204000	12696	-4382	19058
205000	12688	-4412	19034
206000	12700	-4379	19063
207000	12702	-4390	19053
208000	12714	-4404	19043
209000	12720	-4381	19064
210000	12727	-4382	19063
211000	12729	-4381	19063
212000	12739	-4390	19057
213000	12742	-4372	19072
214000	12743	-4371	19074
215000	12745	-4382	19064
216000	12755	-4380	19065
217000	12770	-4371	19075
218000	12771	-4388	19062
219000	12776	-4353	19092
220000	12783	-4387	19061
221000	12786	-4360	19086
222000	12792	-4386	19063
223000	12796	-4396	19055
224000	12801	-4379	19068
225000	12808	-4403	19049
226000	12818	-4408	19045
227000	12831	-4365	19087
228000	12834	-4431	19029
229000	12836	-4400	19054
230000	12844	-4379	19073
231000	12856	-4365	19085
232000	12848	-4369	19083
233000	12859	-4360	19090
234000	12864	-4361	19091
235000	12873	-4393	19062
236000	12883	-4399	19060
237000	12887	-4383	19072
238000	12890	-4384	19070
239000	12896	-4387	19070
240000	12904	-4413	19049
241000	12901	-4392	19065
242000	12905	-4395	19062
243000	12915	-4413	19050
244000	12924	-4408	19055
245000	12933	-4406	19057
246000	12938	-4402	19060
247000	12946	-4404	19059
248000	12946	-4409	19055
249000	12952	-4411	19054
250000	12960	-4394	19067
251000	12964	-4379	19081
252000	12970	-4404	19060
253000	12977	-4382	19079
254000	12981	-4407	19058
255000	12987	-4406	19060
256000	12995	-4424	19044
257000	12998	-4380	19083
258000	13004	-4414	19053
259000	13008	-4391	19073
260000	13015	-4381	19082
261000	13023	-4414	19055
262000	13030	-4424	19047
263000	13034	-4417	19053
264000	13041	-4408	19062
265000	13048	-4407	19062
266000	13054	-4426	19048
267000	13053	-4436	19037
268000	13056	-4384	19083
269000	13066	-4426	19046
270000	13076	-4406	19065
271000	13082	-4417	19055
272000	13086	-4426	19048
273000	13095	-4405	19067
274000	13103	-4392	19080
275000	13102	-4424	19052
276000	13111	-4403	19072
277000	13118	-4397	19076
278000	13122	-4433	19047
279000	13138	-4419	19061
280000	13140	-4429	19052
281000	13141	-4435	19045
282000	13149	-4439	19044
283000	13154	-4446	19037
284000	13161	-4408	19070
285000	13162	-4400	19077
286000	13167	-4433	19047
287000	13172	-4440	19044
288000	13186	-4420	19064
289000	13190	-4443	19042
290000	13199	-4416	19067
291000	13205	-4415	19068
292000	13210	-4453	19037
293000	13219	-4403	19081
294000	13215	-4419	19066
295000	13219	-4417	19067
296000	13232	-4406	19076
297000	13241	-4435	19053
298000	13250	-4389	19094
299000	13249	-4460	19033
300000	13256	-4411	19076
301000	13261	-4415	19074
302000	13270	-4403	19084
303000	13269	-4454	19042
304000	13282	-4406	19082
305000	13293	-4457	19041
306000	13300	-4423	19070
307000	13305	-4415	19079
308000	13310	-4441	19057
309000	13315	-4402	19090
310000	13316	-4406	19086
311000	13321	-4455	19043
312000	13324	-4417	19076
313000	13329	-4409	19083
314000	13334	-4448	19049
315000	13339	-4394	19096
316000	13348	-4461	19039
317000	13354	-4462	19037
318000	13356	-4455	19045
319000	13365	-4445	19052
320000	13372	-4417	19076
321000	13372	-4444	19055
322000	13379	-4471	19034
323000	13384	-4431	19069
324000	13389	-4448	19055
325000	13395	-4453	19050
326000	13404	-4444	19059
327000	13411	-4416	19084
328000	13413	-4465	19042
329000	13420	-4438	19064
330000	13429	-4448	19056
331000	13429	-4473	19035
332000	13437	-4457	19048
333000	13446	-4447	19056
334000	13447	-4462	19044
335000	13456	-4456	19051
336000	13461	-4482	19030
337000	13466	-4432	19073
338000	13476	-4458	19050
339000	13476	-4481	19032
340000	13485	-4439	19068
341000	13490	-4475	19037
342000	13495	-4411	19092
343000	13500	-4449	19061
344000	13516	-4459	19052
345000	13514	-4446	19063
346000	13519	-4435	19074
347000	13524	-4459	19054
348000	13526	-4464	19049
349000	13534	-4485	19032
350000	13540	-4445	19067
351000	13548	-4436	19073
352000	13552	-4459	19054
353000	13559	-4463	19052
354000	13562	-4462	19053
355000	13569	-4482	19036
356000	13572	-4480	19040
357000	13583	-4480	19041
358000	13601	-4448	19068
359000	13597	-4456	19060
360000	13599	-4417	19097
361000	13602	-4490	19034
362000	13610	-4480	19042
363000	13617	-4479	19042
364000	13614	-4519	19008
365000	13623	-4483	19039
366000	13632	-4484	19040
367000	13638	-4490	19036
368000	13646	-4464	19056
369000	13647	-4484	19040
370000	13658	-4482	19042
371000	13662	-4467	19056
372000	13665	-4483	19044
373000	13671	-4494	19034
374000	13678	-4484	19044
375000	13689	-4459	19066
376000	13693	-4470	19055
377000	13694	-4501	19029
378000	13704	-4527	19007
379000	13704	-4473	19053
380000	13712	-4491	19038
381000	13715	-4495	19035
382000	13721	-4496	19035
383000	13729	-4478	19049
384000	13728	-4508	19024
385000	13737	-4509	19025
386000	13740	-4493	19040
387000	13749	-4493	19040
388000	13754	-4515	19021
389000	13760	-4485	19045
390000	13766	-4503	19032
391000	13773	-4503	19032
392000	13785	-4502	19034
393000	13789	-4470	19062
394000	13792	-4535	19006
395000	13794	-4492	19040
396000	13798	-4465	19066
397000	13800	-4498	19036
398000	13817	-4503	19034
399000	13812	-4498	19040
400000	13823	-4493	19046
401000	13826	-4487	19051
402000	13837	-4517	19025
403000	13843	-4490	19047
404000	13846	-4489	19048
405000	13854	-4462	19073
406000	13854	-4480	19059
407000	13860	-4506	19037
408000	13867	-4508	19035
409000	13873	-4490	19050
410000	13878	-4503	19039
411000	13884	-4522	19023
412000	13885	-4492	19046
413000	13899	-4463	19075
414000	13896	-4496	19044
415000	13902	-4515	19028
416000	13910	-4484	19055
417000	13913	-4507	19038
418000	13925	-4477	19066
419000	13925	-4508	19039
420000	13935	-4510	19035
421000	13941	-4531	19019
422000	13941	-4533	19017
423000	13948	-4511	19035
424000	13952	-4482	19061
425000	13958	-4502	19043
426000	13971	-4470	19073
427000	13976	-4528	19024
428000	13982	-4482	19061
429000	13979	-4547	19007
430000	13985	-4535	19016
431000	13989	-4493	19053
432000	13996	-4506	19041
433000	14002	-4507	19042
434000	14006	-4501	19048
435000	14014	-4547	19008
436000	14019	-4526	19027
437000	14025	-4514	19038
438000	14035	-4513	19039
439000	14038	-4509	19041
440000	14042	-4507	19044
441000	14047	-4521	19032
442000	14051	-4514	19038
443000	14064	-4472	19075
444000	14064	-4500	19051
445000	14070	-4495	19056
446000	14073	-4496	19054
447000	14076	-4519	19033
448000	14086	-4515	19040
449000	14093	-4516	19038
450000	14095	-4504	19047
451000	14099	-4483	19068
452000	14108	-4512	19042
453000	14113	-4511	19045
454000	14117	-4527	19030
455000	14126	-4534	19026
456000	14133	-4522	19035
457000	14135	-4507	19048
458000	14142	-4476	19074
459000	14150	-4470	19080
460000	14156	-4465	19085
461000	14160	-4458	19093
462000	14158	-4513	19042
463000	14161	-4547	19013
464000	14170	-4474	19077
465000	14175	-4524	19034
466000	14177	-4541	19021
467000	14188	-4504	19053
468000	14191	-4497	19059
469000	14207	-4486	19069
470000	14200	-4503	19055
471000	14208	-4522	19038
472000	14210	-4513	19047
473000	14218	-4525	19035
474000	14222	-4520	19040
475000	14226	-4512	19047
476000	14234	-4478	19073
477000	14233	-4525	19034
478000	14239	-4526	19032
479000	14246	-4523	19037
480000	14250	-4521	19040
481000	14255	-4500	19058
482000	14263	-4535	19026
483000	14268	-4529	19032
484000	14273	-4529	19032
485000	14278	-4500	19058
486000	14285	-4502	19056
487000	14290	-4494	19064
488000	14296	-4499	19061
489000	14301	-4510	19052
490000	14302	-4493	19066
491000	14309	-4529	19034
492000	14310	-4523	19039
493000	14315	-4538	19025
494000	14318	-4526	19035
495000	14327	-4493	19065
496000	14333	-4501	19057
497000	14337	-4525	19037
498000	14342	-4528	19035
499000	14353	-4506	19054
500000	14353	-4491	19067
501000	14360	-4494	19064
502000	14364	-4481	19076
503000	14367	-4516	19046
504000	14374	-4488	19069
505000	14373	-4504	19055
506000	14380	-4465	19091
507000	14383	-4531	19033
508000	14390	-4465	19090
509000	14399	-4450	19103
510000	14402	-4504	19054
511000	14403	-4511	19048
512000	14407	-4470	19086
513000	14412	-4465	19088
514000	14420	-4446	19105
515000	14429	-4455	19099
516000	14427	-4465	19092
517000	14436	-4467	19089
518000	14437	-4485	19072
519000	14445	-4494	19065
520000	14450	-4489	19069
521000	14455	-4493	19065
522000	14459	-4489	19067
523000	14459	-4505	19053
524000	14470	-4510	19050
525000	14473	-4525	19036
526000	14476	-4540	19024
527000	14488	-4507	19051
528000	14490	-4483	19072
529000	14499	-4483	19073
530000	14496	-4496	19063
531000	14507	-4503	19056
532000	14513	-4465	19089
533000	14516	-4493	19066
534000	14524	-4490	19069
535000	14527	-4487	19070
536000	14536	-4503	19057
537000	14541	-4489	19067
538000	14543	-4498	19061
539000	14546	-4508	19053
540000	14548	-4517	19044
541000	14552	-4530	19032
542000	14561	-4488	19068
543000	14565	-4496	19063
544000	14570	-4483	19073
545000	14575	-4524	19037
546000	14579	-4500	19060
547000	14589	-4479	19078
548000	14600	-4483	19075
549000	14601	-4492	19067
550000	14604	-4491	19066
551000	14608	-4503	19056
552000	14606	-4485	19075
553000	14622	-4461	19092
554000	14625	-4450	19103
555000	14633	-4485	19070
556000	14635	-4474	19080
557000	14645	-4445	19106
558000	14644	-4462	19092
559000	14650	-4481	19075
560000	14658	-4476	19080
561000	14658	-4494	19065
562000	14668	-4475	19081
563000	14678	-4467	19088
564000	14683	-4475	19082
565000	14689	-4467	19088
566000	14689	-4464	19090
567000	14696	-4489	19071
568000	14699	-4446	19107
569000	14698	-4477	19077
570000	14709	-4458	19095
571000	14712	-4477	19075
572000	14720	-4489	19067
573000	14720	-4483	19070
574000	14727	-4483	19073
575000	14727	-4475	19081
576000	14735	-4479	19077
577000	14736	-4464	19089
578000	14744	-4482	19074
579000	14750	-4455	19098
580000	14756	-4464	19090
581000	14763	-4487	19071
582000	14767	-4472	19084
583000	14773	-4479	19077
584000	14776	-4487	19068
585000	14778	-4484	19073
586000	14781	-4469	19084
587000	14788	-4469	19084
588000	14794	-4464	19087
589000	14806	-4517	19041
590000	14808	-4483	19073
591000	14812	-4478	19076
592000	14819	-4493	19062
593000	14823	-4474	19079
594000	14827	-4439	19108
595000	14833	-4486	19067
596000	14833	-4484	19071
597000	14842	-4499	19057
598000	14844	-4482	19071
599000	14855	-4465	19086
600000	14860	-4470	19082
601000	14860	-4489	19065
602000	14864	-4483	19071
603000	14870	-4486	19069
604000	14874	-4491	19063
605000	14883	-4484	19071
606000	14885	-4475	19076
607000	14886	-4489	19062
608000	14899	-4464	19085
609000	14900	-4453	19096
610000	14907	-4483	19070
611000	14905	-4491	19063
612000	14918	-4444	19104
613000	14922	-4482	19071
614000	14925	-4471	19082
615000	14928	-4458	19092
616000	14935	-4488	19065
617000	14944	-4456	19095
618000	14944	-4494	19061
619000	14955	-4466	19085
620000	14961	-4464	19087
