232000	-871	-25229	25441
233000	-904	-25250	25454
234000	-957	-25216	25419
235000	-983	-25214	25409
236000	-1003	-25214	25402
237000	-1049	-25153	25335
238000	-1075	-25275	25441
239000	-1119	-25172	25340
240000	-1156	-25198	25361
241000	-1192	-25201	25360
242000	-1225	-25239	25384
243000	-1340	-25409	25561
244000	-3985	109	2047
245000			
246000			
247000			
248000			
249000			
250000			
251000			
252000			
253000			
254000			
255000			
256000			
257000			
258000			
259000			
260000			
261000			
262000			
263000			
264000			
265000			
266000			
267000			
268000			
269000			
270000			
271000			
272000			
273000			
274000			
275000			
276000			
277000			
278000			
279000			
280000			
281000			
282000			
283000			
284000			
285000			
286000	8976	-29364	18751
287000	9087	-29560	19037
288000	9020	-29573	19077
289000	8948	-29572	19096
290000	8868	-29533	19077
291000	8788	-29504	19076
292000	8721	-29453	19042
293000	8647	-29427	19040
294000	8575	-29488	19115
295000	8501	-29461	19105
296000	8408	-29339	19013
297000	8339	-29396	19081
298000	8259	-29326	19040
299000	8206	-29353	19084
300000	8126	-29335	19082
301000	8058	-29313	19088
302000	7974	-29217	19021
303000	7907	-29277	19088
304000	7834	-29270	19099
305000	7762	-29289	19136
306000	7689	-29228	19104
307000	7609	-29162	19071
308000	7541	-29260	19167
309000	7453	-29087	19036
310000	7393	-29176	19130
311000	7321	-29201	19178
312000	7266	-29210	19207
313000	7175	-29137	19177
314000	7176	-29329	19418
315000	7086	-29333	19495
316000			
317000			
318000			
319000			
320000			
321000			
322000			
323000	35453	-26466	46236
324000	35609	-101954	122169
325000	30361	-81428	101643
326000	23260	60389	40433
327000	22982	14687	5543
328000	23550	5522	14626
329000	22058	55796	35788
330000	22420	-4458	24611
331000			
332000	5933	-39361	58965
333000	6595	-42725	62420
334000	5358	-32610	52276
335000	9426	32525	12695
336000	6139	-38422	58201
337000	5567	-32800	52601
338000	4912	-28606	48432
339000	5335	-34934	54831
340000	4491	-26284	46205
341000	4241	-22673	42654
342000	5458	-34897	54967
343000	6254	-42083	62223
344000	-1533	39793	20318
345000	6342	-41708	61850
346000	1145	36966	17298
347000	6993	-50918	71071
348000	12763	16316	4407
349000	12366	104818	84694
350000	13500	74079	54009
351000	11700	115318	95294
352000	10563	96852	76903
353000	22943	-129759	150032
354000	26733	-6269	26761
355000	25132	-39666	59983
356000	25650	-28630	48932
357000	25905	-53044	73330
358000	26528	-51661	71959
359000	25956	-24711	45063
360000	33332	-358119	378397
361000	30471	-97498	117828
362000	30715	-71579	91916
363000	25420	51682	31758
364000	32388	-18456	38465
365000	3301	-28042	26097
366000	3842	-27593	25331
367000	3134	-27959	26058
368000	3046	-27849	25972
369000	2990	-27994	26120
370000	2903	-27964	26107
371000	2961	-26878	25073
372000	4724	-14670	13621
373000	9697	-19352	15017
374000	2614	-27818	19108
375000	2533	-27817	19125
376000	2465	-27799	19124
377000	2384	-27826	19167
378000	2313	-27774	19140
379000	2232	-27669	19069
380000	2163	-27729	19137
381000	2081	-27642	19077
382000	2019	-27676	19124
383000	1949	-27655	19123
384000	1868	-27686	19169
385000	1799	-27614	19123
386000	1717	-27547	19088
387000	1640	-27595	19144
388000	1571	-27567	19138
389000	1499	-27520	19113
390000	1416	-27477	19093
391000	1334	-27417	19062
392000	1265	-27484	19139
393000	1195	-27442	19120
394000	1113	-27442	19137
395000	1049	-27394	19115
396000	970	-27391	19129
397000	896	-27288	19056
398000	832	-27360	19134
399000	751	-27355	19147
400000	674	-27360	19172
401000	614	-27305	19144
402000	521	-27220	19086
403000	438	-27239	19121
404000	374	-27225	19130
405000	298	-27275	19192
406000	227	-27262	19199
407000	145	-27194	19157
408000	79	-27125	19112
409000	16	-27125	19128
410000	-69	-27118	19142
411000	-143	-27098	19141
412000	-206	-27077	19140
413000	-287	-27017	19103
414000	-372	-27055	19158
415000	-446	-26957	19094
416000	-514	-26965	19116
417000	-587	-26973	19137
418000	-665	-26968	19154
419000	-735	-26906	19118
420000	-812	-26871	19105
421000	-878	-26886	19137
422000	-958	-26873	19143
423000	-1029	-26872	19156
424000	-1103	-26829	19141
425000	-1180	-26813	19143
426000	-1247	-26776	19129
427000	-1333	-26777	19149
428000	-1413	-26737	19130
429000	-1482	-26767	19176
430000	-1550	-26751	19178
431000	-1629	-26675	19133
432000	-1699	-26653	19131
433000	-1770	-26638	19137
434000	-1853	-26636	19151
435000	-1923	-26610	19146
436000	-1999	-26534	19099
437000	-2079	-26561	19141
438000	-2148	-26531	19132
439000	-2215	-26507	19128
440000	-2298	-26494	19137
441000	-2377	-26475	19135
442000	-2451	-26426	19112
443000	-2523	-26405	19112
444000	-2594	-26397	19121
445000	-2676	-26416	19155
446000	-2742	-26353	19119
447000	-2816	-26335	19123
448000	-2888	-26331	19137
449000	-2961	-26288	19120
450000	-3026	-26291	19137
451000	-3113	-26254	19124
452000	-3187	-26263	19150
453000	-3261	-26246	19153
454000	-3338	-26179	19112
455000	-3411	-26188	19138
456000	-3482	-26125	19100
457000	-3553	-26146	19134
458000	-3628	-26149	19157
459000	-3704	-26093	19127
460000	-3784	-26091	19141
461000	-3853	-26056	19128
462000	-3928	-26053	19141
463000	-3998	-26030	19141
464000	-4074	-26033	19158
465000	-4148	-25993	19145
466000	-4228	-25978	19150
467000	-4289	-25950	19142
468000	-4376	-25950	19160
469000	-4456	-25910	19145
470000	-4523	-25852	19112
471000	-4593	-25836	19114
472000	-4670	-25850	19147
473000	-4743	-25781	19103
474000	-4824	-25766	19106
475000	-4893	-25733	19092
476000	-4963	-25718	19095
477000	-5046	-25669	19075
478000	-5112	-25715	19132
479000	-5186	-25680	19121
480000	-5264	-25648	19108
481000	-5336	-25658	19136
482000	-5410	-25630	19129
483000	-5480	-25608	19130
484000	-5565	-25594	19133
485000	-5633	-25563	19124
486000	-5706	-25577	19154
487000	-5781	-25543	19144
488000	-5850	-25541	19157
489000	-5931	-25485	19126
490000	-6003	-25515	19168
491000	-6072	-25474	19151
492000	-6141	-25430	19131
493000	-6222	-25398	19123
494000	-6290	-25398	19139
495000	-6364	-25439	19198
496000	-6429	-25481	19267
497000	-6505	-25594	19416
498000	-6555	-25711	19600
499000	-16764	17211	24443
500000			
501000			
502000			
503000			
504000			
505000			
506000			
507000			
508000	23981	-110626	133927
509000	16086	-56781	80534
510000	20569	-186540	210542
511000	12224	-79614	103439
512000	15071	-34543	58614
513000	8477	17817	6152
514000	9022	20276	3738
515000	4211	-28722	52450
516000	6734	-112667	136459
517000	4875	-56863	80786
518000	-9676	-16891	40107
519000	-9235	-20645	43950
520000	-9341	-20533	43888
521000	-9892	-17581	40957
522000	-9725	-17839	41300
523000	-9340	-19374	42938
524000	-8639	-25913	49554
525000	-8944	-24987	48632
526000	-8452	-30657	54327
527000	-8495	-30793	54476
528000	-8577	-31629	55316
529000	-8768	-31588	55283
530000	-8040	-37537	61300
531000	-9207	-26966	50696
532000	-9779	-21738	45420
533000	-10423	-16570	40181
534000	-10158	-19798	43392
535000	-12861	5796	17762
536000	-3927	21453	3531
537000	-5983	142693	119047
538000	-4800	123034	99400
539000	-3782	108035	84435
540000	3034	-28004	51860
541000	6599	-7829	31830
542000	10253	74903	50984
543000	11248	-121885	145858
544000	9998	173443	149477
545000	15495	-154049	178132
546000	14713	13713	10714
547000	15230	-14460	38712
548000	16078	-25295	49555
549000	20054	-8405	32734
550000	31929	3029	24466
551000	-9586	-23710	25106
552000	-10310	-24077	25856
553000	-10388	-24053	25859
554000	-10774	-24184	26206
555000	-11118	-24325	26519
556000	-10743	-24107	26033
557000			
558000	30694	23571	1161
559000	-11092	-24029	19083
560000	-11159	-24077	19141
561000	-11244	-24051	19137
562000	-11306	-24025	19130
563000	-11382	-23956	19093
564000	-11458	-23985	19134
565000	-11531	-23946	19117
566000	-11605	-23911	19104
567000	-11674	-23902	19111
568000	-11754	-23883	19116
569000	-11828	-23898	19147
570000	-11904	-23857	19128
571000	-11978	-23823	19118
572000	-12048	-23828	19138
573000	-12127	-23794	19123
574000	-12192	-23777	19127
575000	-12261	-23770	19138
576000	-12335	-23736	19128
577000	-12410	-23724	19134
578000	-12489	-23671	19107
579000	-12565	-23673	19127
580000	-12637	-23648	19122
581000	-12703	-23627	19119
582000	-12784	-23626	19137
583000	-12859	-23549	19087
584000	-12924	-23609	19157
585000	-13000	-23547	19124
586000	-13077	-23549	19143
587000	-13162	-23535	19151
588000	-13231	-23502	19138
589000	-13301	-23522	19167
590000	-13372	-23461	19136
591000	-13447	-23388	19088
592000	-11074	-19148	14282
593000	-6120	-17651	9782
594000			
595000			
596000			
597000			
598000			
599000			
600000			
601000			
602000			
603000			
604000			
605000			
606000			
607000			
608000			
609000			
610000			
611000			
612000			
613000			
614000			
615000			
616000			
617000			
618000			
619000			
620000			
